question_id,category_1,category_2,category_3,question_text_original,question_text_rev,variants_1,variants_2,variants_3,variants_4,variants_5,variants_6,variants_7,variants_8,variants_9,variants_10,variants_11,variants_12,variants_13,variants_14,variants_15,variants_16,variants_17,variants_18,,,,,variants_19,,,,answer
56af6c63e0e2eed908000158,Domande Generiche,Info e Acquisto,"Viaggi, Auto e Mobilità, Casa e Famiglia, Salute",Cosa offre l'Assistenza on Demand Mobilità?,Cosa offre l'Assistenza On Demand Mobilità?,Quali servizi offre l'Assistenza On Demand Mobilità?,Come funziona l'Assistenza On Demand Mobilità?,Quando posso chiamare l'Assistenza On Demand Mobilità?,Quando è disponibile l'Assistenza On Demand Mobilità?,Di cosa si occupa l'Assistenza On Demand Mobilità?,L'Assistenza On Demand Mobilità è disponibile anche all'estero?,L'Assistenza On Demand Mobilità interviene anche nei giorni festivi?,Come interviene l'Assistenza On Demand Mobilità?,"In caso di bisogno, l'Assistenza On Demand Mobilità prevede l'invio del carro-attrezzi?",Quali problemi risolve l'Assistenza On Demand Mobilità?,,,,,,,,,,,,,,,,,"Assistenza stradale se resti a piedi con l'auto o la moto, ovunque ti trovi in Italia. In caso di bisogno, ti mandiamo il carro-attrezzi più vicino al luogo del fermo, 24 ore su 24, anche di notte, nel weekend e durante le feste."
56c344b5e0e2ee4c6100051d,Outdoor Noproblem,Info e Acquisto,Viaggi,La polizza Oudoor Noproblem copre i danni a cose o persone causati durante la pratica di uno sport?,La polizza Oudoor Noproblem copre i danni a cose o persone causati durante l'attività sportiva?,La polizza Outdoor Noproblem risarcisce gli eventuali danni a cose o persone causati durante l'attività sportiva?,"Se causo danni durante l'attività sportiva, sono coperto dalla polizza Outdoor Noproblem?",La polizza Outdoor Noproblem include la garanzai Responsabilità Civile verso Terzi?,Con la polizza Outdoor Noproblem sono tutelato riguardo agli eventuali danni causati a terzi?,,,,,,,,,,,,,,,,,,,,,,,"Si, è prevista la garanzia di Responsabilità Civile verso Terzi che tutela da danni creati involontariamente a persone e/o cose"
56c34692e0e2eef6a700056a,Outdoor Noproblem,Info e Acquisto,Viaggi,Con la polizza Outdoor Noproblem è previsto un rimborso per il non utilizzo dell'attrezzatura a noleggio e/o ski pass?,La polizza Outdoor Noproblem prevede un rimborso per il mancato utilizzo dell'attrezzatura a noleggio e/o ski pass?,"Se non utilizzo l'attrezzatura a noleggio e/o skipass, la polizza Outdoor Noproblem mi rimborsa?",L'inutilizzo dell'attrezzatura a noleggio e/o skipass viene rimborsato se si ha la polizza Outdoor Noproblem?,In quali casi il mancato utilizzo dell'attrezzatura a noleggio e/o skipass viene rimborsato da Europ Assistance?,"In caso di infortunio e di conseguente non utilizzo dell'attrezzatura a noleggio e/o skipass, sono previsti rimborsi?",Esiste la possibilità di essere rimborsati se non si utilizza l'attrezzatura a noleggio e/o skipass?,Quali rimborsi garantisce Europ Assistance in caso di infortunio durante l'attività sportiva?,,,,,,,,,,,,,,,,,,,,,"Si, in caso di infortunio procurato durante la pratica sportiva Europ Assistance ti rimborsa ski pass, il noleggio dell'attrezzatura, il costo del soggiorno di cui non hai potuto usufruire e/o l'attrezzatura di proprietà danneggiata"
56c34a8be0e2ee4c61000579,Outdoor Noproblem,Info e Acquisto,Viaggi,"Con la polizza Outdoor Noproblem, in caso di infortunio all'estero c'è la possibilità di essere rimpatriati?",Ho una polizza Outdoor Noproblem: in caso di infortunio all'estero c'è la possibilità di essere rimpatriati?,La polizza Outdoor Noproblem prevede la possibilità di rimpatrio in caso di infortunio all'estero?,"Se subisco un infortunio all'estero, posso essere rimpatriato con la polizza Outdoor Noproblem?",La polizza Outdoor Nopreblem garantisce anche la possibilità di essere rimpatriati in caso di infortunio all'estero?,Con la polizza Outdoor Noproblem posso essere rimpatriato se subisco un infortunio all'estero?,Ho una polizza Outdoor Noproblem e mi sono infortunato durante un viaggio all'estero: mi potete far rientrare in Italia?,,,,,,,,,,,,,,,,,,,,,,"Si, la Centrale Operativa si prenderà cura dell'organizzazione del rientro sanitario"
57237f60e0e2eec593001865,Domande Generiche,"Info e Acquisto, Rimborso Sinistri, Richiesta Assistenza","Viaggi, Auto e Mobilità, Casa e Famiglia, Salute",Come posso diventare un fornitore di Europ Assistance?,Come posso diventare un fornitore di Europ Assistance?,"Vorrei diventare vostro fornitore, come posso fare?",Posso diventare un vostro fornitore?,Esiste la possibilità di diventare fornitori di Europ Assistance?,Sono interessato a diventare un fornitore di Europ Assistance.,Quali istruzioni devo seguire per diventare un vostro fornitore?,A chi devo chiedere per poter diventare un vostro fornitore?,Vorrei candidarmi come fornitore di Europ Assistance.,A chi mi devo rivolgere per poter diventare fornitore di Europ Assistance?,Accettate candidature per divenire vostri fornitori?,Vorrei collaborare con voi come fornitore.,Come posso lavorare con voi?,,,,,,,,,,,,,,,,Puoi inserire la tua candidatura al link www.retefornitori.europassistance.it  compilandolo in ogni sua parte.
574deb9fe0e2eef58600297b,Flexi,Info e Acquisto,"Viaggi, Casa e Famiglia, Salute",Abbonamento Flexi,Come posso acquistare un abbonamento Flexi?,A chi mi devo rivolgere per l'acquisto di un abbonamento Flexi?,Vorrei acquistare un abbonamento Flexi: come faccio?,Quale numero devo chiamare per acquistare un abbonamento Flexi?,Dove si trovano i vostri negozi?,In quali modi posso acquistare un abbonamento Flexi?,Vorrei avere informazioni sull'abbonamento Flexi.,Posso comprare online un abbonamento Flexi?,,,,,,,,,,,,,,,,,,,,Puoi scoprire ed acquistare il nostro abbonamento Flexi:\n\n- Online https://www.europassistance.it/abbonamento/flexi\n\n- Chiamando il numero verde 800.44.33.22\n\n- Recandoti in uno dei nostri negozi https://www.europassistance.it/contatti/orari-negozi
58298d33e0e2ee5895004abe,Domande Generiche,"Info e Acquisto, Rimborso Sinistri, Richiesta Assistenza","Viaggi, Auto e Mobilità, Casa e Famiglia, Salute",Come posso inviare il mio curriculum vitae per lavorare con il vostro gruppo?,Vorrei lavorare in Europ Assistance: come posso fare?,"Vorrei lavorare con voi, come posso fare?",Come posso candidarmi per lavorare o collaborare con voi?,Come posso inoltrare il mio curriculum?,Come posso inviare la mia candidatura?,A chi devo inoltrare la mia candidatura e il mio CV per lavorare con voi?,Dove trovo i vostri annunci di lavoro?,Siete alla ricerca di nuovi collaboratori?,Vorrei inviarvi il mio CV.,Ci sono posizioni aperte per lavorare con voi?,È possibile candidarsi per lavorare in Europ Assistance?,Come posso lavorare con voi?,Come posso inviare il mio CV?,,,,,,,,,,,,,,,Puoi consultare le nostre offerte di lavoro alla pagina Facebook  https://www.facebook.com/EuropAssistanceITCareers o puoi inviare il tuo cv con una email a recruiting@hr.europassistance.it
58298d34e0e2ee5895004ac1,Domande Generiche,"Richiesta Assistenza, Rimborso Sinistri","Viaggi, Auto e Mobilità, Casa e Famiglia, Salute",Come posso chiedere un rimborso?,Come posso denunciare un sinistro e chiedere un rimborso?,Devo chiedere un rimborso per un sinistro. ,Come posso avere un rimborso?,Come devo fare ottenere un rimborso per un sinistro?,Qual è la procedura di rimborso relativa ai sinistri?,Quali istruzioni devo seguire per denunciare un sinistro?,Cosa devo fare per ottenere un rimborso?,Ho bisogno di denunciare un sinistro.,Devo procedere con la denuncia di un sinistro: potete aiutarmi?,Non so come denunciare un sinistro.,Devo aprire un sinistro.,Dove trovo le informazioni riguardanti il rimborso dei sinistri?,Il mio volo è stato cancellato.,Il mio viaggio è stato cancellato.,Il mio volo è in ritardo.,,,,,,,,,,,,,Per denunciare un sinistro puoi collegarti al sito https://sinistrionline.europassistance.it/ e seguire la procedura guidata.
58298d37e0e2ee5895004ac7,Bike Noproblem,Info e Acquisto,Auto e Mobilità,Come posso fare un'assicurazione RC per biciclette?,Come posso fare un'assicurazione RC per biciclette?,Come posso fare un'assicurazione RC per la bici?,Avete un'assicurazione per cicli?,"Vorrei acquistare un'assicurazione RC per la mia bicicletta, come faccio?",Esiste un'assicurazione RC per le biciclette?,Le bici possono essere coperte con un'assicurazione RC?,Quale numero devo chiamare per acquistare un'assicurazione RC per la bicicletta? ,Come si acquista l'assicurazione RC per le biciclette?,In che modo posso acquistare un'assicurazione RC per la mia bici?,È possibile fare un'assicurazione RC a una bicicletta?,Posso acquistare una polizza RC per cicli?,,,,,,,,,,,,,,,,,Per acquistare l'assicurazione RC biciclette vai su https://www.europassistance.it/assicurazioni/auto/bike-noproblem oppure chiama il numero verde 800.44.33.22
58298d38e0e2ee5895004aca,Domande Generiche,Info e Acquisto,"Viaggi, Auto e Mobilità, Casa e Famiglia, Salute",Qual'è l'indirizzo PEC a cui mandare una raccomandata?,Qual è il vostro indirizzo PEC?,Qual è l'indirizzo PEC a cui inviare le raccomandate?,Avete un indirizzo PEC?,Vorrei conoscere il vostro indirizzo PEC.,,,,,,,,,,,,,,,,,,,,,,,,Il nostro indirizzo PEC è EuropAssistanceItaliaSpA@pec.europassistance.it .
58298d3ce0e2ee5895004ad3,Domande Generiche,Richiesta Assistenza,Auto e Mobilità,Quanto costa chiamare un carro attrezzi?,Quanto costa chiamare un carro attrezzi?,Qual è il costo del carro attrezzi?,Qual è la tariffa per la chiamata del carro attrezzi?,Posso avere un preventivo per la chiamata del carro attrezzi?,"Se chiedo il servizio carro attrezzi, quanto spendo?",Vorrei sapere il costo del carro attrezzi.,Quanto costa chiedere l'intervento del carro attrezzi?,Mi fate un preventivo per la chiamata di un carro attrezzi?,,,,,,,,,,,,,,,,,,,,Per ottenere un preventivo di un carro attrezzi a pagamento chiama il numero 803.803
58298d42e0e2ee5895004ad6,Domande Generiche,Rimborso Sinistri,Viaggi,Come funziona il risarcimento in caso di bagaglio smarrito o di furto della valigia?,Come funziona il risarcimento in caso di bagaglio smarrito o di furto della valigia?,"Mi hanno rubato la valigia, cosa devo fare?","In caso di smarrimento o furto dei bagagli, come devo fare per chiedere il risarcimento?",A chi mi devo rivolgere in caso di smarrimento o furto dei bagagli?,"Se il mio bagaglio viene smarrito, come sarò rimborsato?","Se subisco il furto della valigia, come sarò risarcito?",Qual è la prassi di Europ Assistance in caso di smarrimento o furto dei bagagli?,"Sono stato derubato durante il viaggio, come funziona per il risarcimento?","La mia valigia è stata smarrita, come posso fare per essere rimborsato?",,,,,,,,,,,,,,,,,,,Per i sinistri puoi collegarti al sito https://sinistrionline.europassistance.it/ dove la procedura guidata ti illustrerà passo passo le istruzioni.
58298d43e0e2ee5895004ad9,Domande Generiche,Info e Acquisto,Viaggi,Come posso spostare un viaggio?,Come posso spostare un viaggio?,È possibile spostare un viaggio?,Come posso annullare un viaggio?,Vorrei modificare le date di un viaggio: come posso fare?,"Se volessi annullare un viaggio, come dovrei fare?",A chi mi devo rivolgere per spostare un viaggio?,Sono possibili lo spostamento o l'annullameno di un viaggio?,"Ho bisogno di spostare un viaggio, potete aiutarmi?",Non posso più partire.,Devo annullare la partenza.,Devo posticipare il viaggio.,,,,,,,,,,,,,,,,,Per capire meglio la tua esigenza abbiamo bisogno di qualche informazione aggiuntiva: chiama il servizio clienti al numero verde 800.01.35.29 operativo da Lunedì a Sabato dalle 08.00 alle 20.00
5900ffe8d199582581da6eb6,Assistenza On Demand Casa,"Info e Acquisto, Richiesta Assistenza","Auto e Mobilità, Casa e Famiglia, Salute",Come posso richiedere un servizio o un professionista a domicilio a pagamento?,Come posso richiedere un servizio o un professionista a domicilio a pagamento?,Come posso richiedere un idraulico a pagamento?,Come posso richiedere un fabbro a pagamento?,Come posso richiedere un elettricista a pagamento?,Come posso richiedere un tapparellista a pagamento?,Come posso richiedere un elettricista a pagamento?,Come posso richiedere un riparatore eletttrodomestici a pagamento?,Come posso richiedere la manutenzione caldaia a pagamento?,Come posso richiedere la manutenzione condizionatori a pagamento?,Come posso richiedere un pediatra a domicilio a pagamento?,Come posso richiedere un medico a domicilio a pagamento?,Come posso richiedere un infermiere a domicilio a pagamento?,Come posso richiedere un trasporto assistito a pagamento?,Come posso richiedere un fisioterapista a domicilio a pagamento?,Come posso richiedere un assistente alla persona a pagamento?,Come posso richiedere il servizio di veglia notturna a pagamento?,Come posso richiedere un elettrocardiogramma a domicilio a pagamento?,Come posso richiedere una badante o un'assistente per anziani a domicilio a pagamento?,Sono disponibili trasporti medico-sanitari a pagamento?,Cosa devo fare in caso di necessità di trasporto di persona in carrozzina con mezzo appropriato?,Sono disponibili servizi di trasporto dedicati alle persone disabili?,Offrite servizi di trasporto dedicati anche alle persone con disabilità?,Siete attrezzati anche per il trasporto di persone disabili?,,,,,Per richiedere il servizio o per un preventivo chiama il numero verde 803.803 attivo 24H su 24.
5900ffebd199582581da6ecb,Domande Generiche,Richiesta Assistenza,Auto e Mobilità,"Ho bisogno di aiuto, come posso contattarvi?","Ho bisogno di assistenza stradale, come posso contattarvi?",Come posso contattarvi per chiedere il traino?,"Ho la moto in panne, come posso contattarvi?","Sono rimasto a piedi con l'auto, chi devo contattare?","Sono rimasto a piedi con la moto, chi devo contattare?","Ho l'auto in panne, come posso contattarvi?","Ho bisogno del traino, cosa devo fare?","La mia auto ha un problema, chi posso chiamare?",La mia macchina ha un problema.,La mia moto ha un problema.,"La mia auto non parte, chi posso chiamare?","La mia moto non parte, chi posso chiamare?","La mia auto deve essere trainata, quale numero devo chiamare?","Se l'auto mi lascia a piedi, chi devo chiamare?","Se la moto mi lascia a piedi, chi devo chiamare?",Qual è il numero dell'assistenza stradale?,"Ho bisogno del soccorso stradale, quale numero devo chiamare?",Qual è il numero del soccorso stradale?,"Ho bisogno di assistenza stradale, quale numero devo chiamare?",Ho fatto un incidente.,Sono fermo con l'auto.,Sono fermo con la moto.,Mi serve aiuto.,Ho bisogno di aiuto.,Mi serve assistenza immediata.,"Ho urgente bisogno di assistenza, chi devo chiamare?",A chi mi devo rivolgere in caso di necessità?,"Se ti trovi in Italia chiama il numero verde 800.069.157, attivo 24H su 24 per parlare con la nostra Centrale Operativa. Se ti trovi all'estero chiama il +39.02.58.24.54.11"
5900ffedd199582581da6edb,Domande Generiche,Richiesta Assistenza,Auto e Mobilità,Qual è il numero dell'assistenza stradale?,Qual è il numero dell'assistenza stradale?,"Ho bisogno del soccorso stradale, quale numero devo chiamare?",Qual è il numero del soccorso stradale?,"Ho bisogno di assistenza stradale, quale numero devo chiamare?",,,,,,,,,,,,,,,,,,,,,,,,"Se ti trovi in Italia chiama il numero verde 800.069.157, attivo 24H su 24 per parlare con la nostra Centrale Operativa. Se ti trovi all'estero chiama il +39.02.58.24.54.11"
5900ffeed199582581da6ee0,Domande Generiche,Richiesta Assistenza,Viaggi,Qual è il numero dell'assistenza sanitaria valido in tutto il mondo?,Qual è il numero dell'assistenza sanitaria valido in tutto il mondo?,"Ho bisogno di assistenza sanitaria, cosa devo fare?","In caso di emergenza sanitaria, quale numero devo chiamare?",Qual è il numero della Centrale Operativa per chiedere assistenza sanitaria?,Dove trovo i numeri di telefono dei vostri referenti all'estero?,"Sono all'estero e ho bisogno di assistenza sanitaria, cosa devo fare?",Qual è il numero da chiamare in caso di necessità di assistenza sanitaria?,Qual è il numero dell'assistenza sanitaria per l'estero?,Mi trovo all'estero e ho bisogno di assistenza sanitaria.,Chi devo chiamare per avere assistenza sanitaria?,"Necessito di assistenza sanitaria, quale numero devo chiamare?",Come vi contatto in caso di necessità di assistenza sanitaria?,Quale numero devo chiamare per le emergenze?,Mi serve aiuto.,Ho bisogno di aiuto.,Mi serve assistenza immediata.,"Ho urgente bisogno di assistenza, chi devo chiamare?",A chi mi devo rivolgere in caso di necessità?,,,,,,,,,,Il numero da contattare in caso di necessità è quello della Centrale Operativa: dall'Italia 800.11.18.00 e dall'estero +39.02.58.24.54.11. \nLa Centrale Operativa attiverà la nostra rete di corrispondenti in tutti i Paesi coperti dalla polizza.
5900ffefd199582581da6ee6,Domande Generiche,Richiesta Assistenza,Auto e Mobilità,Come posso chiamare il carro attrezzi?,Qual è il numero del carro attrezzi?,Ho bisogno del carro attrezzi.,Mi serve il carro attrezzi.,Come posso chiamare il carro attrezzi?,Chi devo chiamare in caso di bisogno del carro attrezzi?,Sono stato coinvolto in un incidente e necessito del carro attrezzi.,,,,,,,,,,,,,,,,,,,,,,"Se ti trovi in Italia chiama il numero verde 800.069.157, attivo 24H su 24 per parlare con la nostra Centrale Operativa. Se ti trovi all'estero chiama il +39.02.58.24.54.11"
5900fff0d199582581da6eeb,Domande Generiche,Richiesta Assistenza,Viaggi,"Mi trovo in viaggio, come posso contattarvi?","Mi trovo in viaggio, come posso contattarvi?","Sono in viaggio e ho bisogno di aiuto, come posso contattarvi?","Sono in viaggio all'estero e ho bisogno di aiuto, come posso contattarvi?",Come posso parlare con un medico dall'estero?,"Mi trovo in viaggio e sto male, come posso contattarvi?","Ho bisogno di assistenza all'estero, chi devo chiamare?",Quale numero devo chiamare se mi trovo in viaggio e ho bisogno di aiuto?,Qual è il numero da chiamare per avere assistenza quando si è in viaggio?,"Durante un viaggio all'estero, chi devo chiamare in caso di necessità?",Come vi contatto se sono in viaggio all'estero?,Mi sono sentito male durante un viaggio all'estero e ho bisogno di un medico.,"Sono all'estero e ho subito un infortunio, ho bisogno di un medico.",,,,,,,,,,,,,,,,"Se ti trovi in Italia chiama il numero verde 803.803, attivo 24H su 24 per parlare con la nostra Centrale Operativa. Se ti trovi all'estero chiama il +39.02.58.24.4"
5900fff0d199582581da6ef0,Domande Generiche,Info e Acquisto,Auto e Mobilità,Come posso fare un preventivo e acquistare una polizza Auto e Mobilità?,Come posso avere un preventivo e acquistare una polizza Auto e Mobilità?,Quali sono le vostre polizze dedicate all'assistenza stradale??,Quanto costa una polizza Auto e Mobilità?,Vorrei un preventivo per una polizza Auto e Mobilità.,Dove trovo le informazioni sulle polizze Auto e Mobilità?,A chi mi devo rivolgere per avere un preventivo sulle polizze Auto e Mobilità?,Posso avere un preventivo per una polizza Auto e Mobilità?,Vorrei acquistare una polizza Auto e Mobilità.,Mi potete calcolare un preventivo per una polizza Auto e Mobilità?,Sono interessato all'acquisto di una polizza Auto e Mobilità.,Vorrei saperne di più sulle polizze Auto e Mobilità.,Quale numero devo chiamare per avere maggiori dettagli sulle polizze Auto e Mobilità?,Avete una polizza per l'auto sostitutiva?,Ho bisogno di informazioni  per un preventivo.,Vorrei informazioni sulle vostre polizze.,Vorrei un preventivo.,,,,,,,,,,,,Puoi scoprire ed acquistare le assicurazioni mobilità:\n\n- Online https://www.europassistance.it/assicurazioni/auto\n\n- Chiamando il numero verde 800.44.33.22\n\n- Recandoti in uno dei nostri negozi https://www.europassistance.it/contatti/orari-negozi
5900fff2d199582581da6ef6,Easy,Info e Acquisto,"Viaggi, Auto e Mobilità, Casa e Famiglia, Salute",Abbonamento Easy,Come posso acquistare un Abbonamento Easy?,A chi mi devo rivolgere per l'acquisto di un abbonamento Easy?,Vorrei acquistare un abbonamento Easy: come faccio?,Quale numero devo chiamare per acquistare un abbonamento Easy?,In quali modi posso acquistare un abbonamento Easy?,Vorrei avere informazioni sull'abbonamento Easy.,Posso comprare online un abbonamento Easy?,,,,,,,,,,,,,,,,,,,,,Puoi scoprire ed acquistare il nostro abbonamento Easy:\n\n- Online https://www.europassistance.it/abbonamento/easy/easy\n\n- Chiamando il numero verde 800.44.33.22\n\n- Recandoti in uno dei nostri negozi https://www.europassistance.it/contatti/orari-negozi
5900fff3d199582581da6ef9,Domande Generiche,Info e Acquisto,Casa e Famiglia,Come posso fare un preventivo e acquistare una polizza Casa e Famiglia?,Come posso avere un preventivo e acquistare una polizza Casa e Famiglia?,Quanto costa una polizza Casa e Famiglia?,Vorrei un preventivo per una polizza Casa e Famiglia.,Dove trovo le informazioni sulle polizze Casa e Famiglia?,A chi mi devo rivolgere per avere un preventivo sulle polizze Casa e Famiglia?,Posso avere un preventivo per una polizza Casa e Famiglia?,Vorrei acquistare una polizza Casa e Famiglia.,Mi potete calcolare un preventivo per una polizza Casa e Famiglia?,Sono interessato all'acquisto di una polizza Casa e Famiglia.,Vorrei saperne di più sulle polizze Casa e Famiglia.,Quale numero devo chiamare per avere maggiori dettagli sulle polizze Casa e Famiglia?,Ho bisogno di informazioni  per un preventivo.,Vorrei informazioni sulle vostre polizze.,Vorrei un preventivo.,,,,,,,,,,,,,,Puoi scoprire ed acquistare le assicurazioni casa e famiglia:\n\n- Online https://www.europassistance.it/assicurazioni/casa-e-famiglia\n\n- Chiamando il numero verde 800.44.33.22\n\n- Recandoti in uno dei nostri negozi https://www.europassistance.it/contatti/orari-negozi
5900fff4d199582581da6efe,Domande Generiche,Info e Acquisto,Salute,Come posso fare un preventivo e acquistare una polizza Salute?,Come posso avere un preventivo e acquistare una polizza Salute?,Quanto costa una polizza Salute?,Vorrei un preventivo per una polizza per una polizza Salute,Dove trovo le informazioni sulle polizze Salute?,A chi mi devo rivolgere per avere un preventivo sulle polizze Salute?,Posso avere un preventivo per una polizza Salute?,Vorrei acquistare una polizza Salute.,Mi potete calcolare un preventivo per una polizza Salute?,Sono interessato all'acquisto di una polizza Salute.,Vorrei saperne di più sulle polizze Salute.,Quale numero devo chiamare per avere maggiori dettagli sulle polizze Salute?,Avete una polizza per gli infortuni?,Ho bisogno di informazioni  per un preventivo.,Vorrei informazioni sulle vostre polizze.,Vorrei un preventivo.,,,,,,,,,,,,,Puoi scoprire ed acquistare le assicurazioni salute:\n\n- Online https://www.europassistance.it/assicurazioni/salute\n\n- Chiamando il numero verde 800.44.33.22\n\n- Recandoti in uno dei nostri negozi https://www.europassistance.it/contatti/orari-negozi
5900fff5d199582581da6f03,Domande Generiche,Info e Acquisto,Viaggi,Come posso fare un preventivo e acquistare una polizza Viaggi?,Come posso avere un preventivo e acquistare una polizza Viaggi?,È possibile fare una polizza per un viaggio?,Avete polizze per assistenza medica e sanitaria in viaggio?,Avete polizze per assistenza medica e sanitaria all'estero?,Quanto costa una polizza Viaggi?,Vorrei un preventivo per una polizza Viaggi.,Dove trovo le informazioni sulle polizze Viaggi?,A chi mi devo rivolgere per avere un preventivo sulle polizze VIaggi?,Posso avere un preventivo per una polizza Viaggi?,Vorrei acquistare una polizza Viaggi.,Mi potete calcolare un preventivo per una polizza VIaggi?,Sono interessato all'acquisto di una polizza VIaggi.,Vorrei saperne di più sulle polizze VIaggi.,Quale numero devo chiamare per avere maggiori dettagli sulle polizze VIaggi?,Ho bisogno di informazioni  per un preventivo.,Vorrei informazioni sulle vostre polizze.,Vorrei un preventivo.,,,,,,,,,,,Puoi scoprire ed acquistare le assicurazioni viaggio: \n\n- Online https://www.europassistance.it/assicurazioni/viaggi\n\n- Chiamando il numero verde 800.44.33.22\n\n- Recandoti in uno dei nostri negozi https://www.europassistance.it/contatti/orari-negozi
5900fff7d199582581da6f0d,Domande Generiche,Info e Acquisto,Viaggi,Avete polizze per i viaggi di lavoro?,Avete polizze per i viaggi di lavoro?,Avete polizze per le trasferte di lavoro?,,,,,,,,,,,,,,,,,,,,,,,,,,Puoi scoprire ed acquistare le assicurazioni viaggio: \n\n- Online https://www.europassistance.it/assicurazioni/viaggi\n\n- Chiamando il numero verde 800.44.33.22\n\n- Recandoti in uno dei nostri negozi https://www.europassistance.it/contatti/orari-negozi
5900fff8d199582581da6f10,Domande Generiche,Info e Acquisto,Viaggi,Avete una polizza sanitaria e spese mediche per uno straniero che viene in Italia?,Avete una polizza di assistenza sanitaria e rimborso spese mediche per uno straniero che viaggia in Italia?,,,,,,,,,,,,,,,,,,,,,,,,,,,Puoi scoprire ed acquistare le assicurazioni viaggio: \n\n- Online https://www.europassistance.it/assicurazioni/viaggi\n\n- Chiamando il numero verde 800.44.33.22\n\n- Recandoti in uno dei nostri negozi https://www.europassistance.it/contatti/orari-negozi
5900fff8d199582581da6f12,Domande Generiche,Info e Acquisto,Viaggi,Avete una polizza che copra il bagaglio?,Avete una polizza che copra il bagaglio?,Il mio bagaglio è assicurato?,Avete una polizza che copra le mie valige?,Il mio bagaglio può essere assicurato?,Le mie valige possono essere assicurate?,Le mie valige sono assicurate?,Avete una polizza che assicuri le mie valige?,Avete una polizza che assicuri il mio bagaglio?,Posso acquistare una polizza per il mio bagaglio?,,,,,,,,,,,,,,,,,,,Puoi scoprire ed acquistare le assicurazioni viaggio: \n\n- Online https://www.europassistance.it/assicurazioni/viaggi\n\n- Chiamando il numero verde 800.44.33.22\n\n- Recandoti in uno dei nostri negozi https://www.europassistance.it/contatti/orari-negozi
5900fff9d199582581da6f17,Domande Generiche,Info e Acquisto,Viaggi,Avete una polizza per la cancellazione del viaggio?,Avete una polizza per la cancellazione del viaggio?,Avete una polizza per l'annullamento del viaggio?,Avete una polizza per lo spostamento del viaggio?,Avete polizze contro la cancellazione del volo?,Avete una polizza che copra in caso di cancellazione del volo?,Avete una polizza che copra in caso il volo venga cancellato?,Avete una polizza che assicuri in caso di cancellazione del volo?,Avete una polizza che assicuri in caso il volo venga cancellato?,Esistono polizze contro lo spostamento o l'annullamento del viaggio?,,,,,,,,,,,,,,,,,,,Puoi scoprire ed acquistare le assicurazioni viaggio: \n\n- Online https://www.europassistance.it/assicurazioni/viaggi\n\n- Chiamando il numero verde 800.44.33.22\n\n- Recandoti in uno dei nostri negozi https://www.europassistance.it/contatti/orari-negozi
5900fffad199582581da6f1a,Domande Generiche,Info e Acquisto,Auto e Mobilità,Avete una polizza per l'auto sostitutiva?,Avete una polizza per l'auto sostitutiva?,Posso avere l'auto sostitutiva,Ho bisogno dell'auto sostitutiva.,Mettete a disposizione l'auto sostitutiva?,Come posso avere l'auto sostitutiva?,"Se la mia auto è in riparazione, è possibile avere quella l'auto sostitutiva?",Offrite il servizio di auto sostitutiva?,Le vostre polizze auto prevedono l'auto sostitutiva?,"Finché l'auto è in officina, posso utilizzare un'auto sostitutiva?",Quanto costa l'auto sostitutiva?,,,,,,,,,,,,,,,,,,Puoi scoprire ed acquistare le assicurazioni mobilità:\n\n- Online https://www.europassistance.it/assicurazioni/auto\n\n- Chiamando il numero verde 800.44.33.22\n\n- Recandoti in uno dei nostri negozi https://www.europassistance.it/contatti/orari-negozi
5900fffbd199582581da6f1c,Domande Generiche,Info e Acquisto,Casa e Famiglia,Avete una polizza per il cane o altri animali domestici da compagnia?,Avete una polizza per il cane o per gli altri animali domestici?,Posso assicurare i miei animali domestici?,Gli animali domestici sono assicurabili?,Esistono polizze dedicate agli animali domestici?,Avete una polizza che copra il mio cane?,C'è la possibilità di assicurare anche gli animali domestici?,Come posso assicurare i miei animali domestici?,Europ Assistance offre garanzie anche per il cane e gli altri animali domestici?,Quale polizza copre gli animali domestici?,Quanto costa assicurare il cane o gli altri animali domestici?,,,,,,,,,,,,,,,,,,Puoi scoprire ed acquistare le assicurazioni casa e famiglia:\n\n- Online https://www.europassistance.it/assicurazioni/casa-e-famiglia\n\n- Chiamando il numero verde 800.44.33.22\n\n- Recandoti in uno dei nostri negozi https://www.europassistance.it/contatti/orari-negozi
5900fffbd199582581da6f1e,Domande Generiche,Info e Acquisto,Casa e Famiglia,Avete una polizza contro l'incendio o il furto per la mia casa?,Avete una polizza Furto e Incendio per la mia casa?,Vorrei assicurare la mia casa contro il Furto e l'Incendio,È possibile acquistare una polizza Furto e Incendio per la casa?,Come posso coprire la mia casa contro il Furto e l'Incendio?,Quali sono le vostre polizze Furto e Incendio per la casa?,Posso assicurare la mia casa contro il Furto e l'Incendio?,Posso acquistare una garanzia Furto e Incendio per la mia casa?,Europ Assistance copre anche il rischio di Furto e Incendio per l'abitazione?,Quanto costa la polizza Furto e Incendio per la casa?,,,,,,,,,,,,,,,,,,,Puoi scoprire ed acquistare le assicurazioni casa e famiglia:\n\n- Online https://www.europassistance.it/assicurazioni/casa-e-famiglia\n\n- Chiamando il numero verde 800.44.33.22\n\n- Recandoti in uno dei nostri negozi https://www.europassistance.it/contatti/orari-negozi
